Date,Close,High,Low,Open,Volume
2018-01-02,24.481727600097656,24.614588454897262,24.262895540548733,24.602866453164115,2940343
2018-01-03,24.645851135253906,24.778711993950157,24.411389733184322,24.559881571100917,2736634
2018-01-04,25.228097915649414,25.337513126153233,24.700558533094142,24.763082449449318,4317410
2018-01-05,25.72046661376953,25.72046661376953,25.298435130570137,25.35314273286069,3146285
2018-01-08,25.908035278320312,25.93929723506133,25.681390199742104,25.75172878085056,2602510
2018-01-09,25.96274757385254,26.017455183016637,25.802532080632428,25.93930028198374,2314343
2018-01-10,25.904129028320312,26.009636904397382,25.782990173218746,25.919760007344813,3037408
2018-01-11,25.91975975036621,26.005729312589754,25.798620896465657,25.986190999782274,2648424
2018-01-12,26.119054794311523,26.119054794311523,25.888499076887015,25.9705613092435,2648352
2018-01-15,25.79080581665039,26.111236770563384,25.79080581665039,26.099513125819062,1686197
2018-01-16,25.98619270324707,25.994009014753075,25.74391497956401,25.853330195705446,2410650
2018-01-17,25.634498596191406,25.814252392112905,25.505543428715665,25.810345058096733,3988188
2018-01-18,25.66185188293457,25.70874482104018,25.536805691104043,25.575883961084273,2598124
2018-01-19,26.24800682067871,26.24800682067871,25.66185086844329,25.66185086844329,3912542
2018-01-22,26.0408992767334,26.19720742634738,25.88849846115827,26.169852801839884,2209702
2018-01-23,26.06825065612793,26.13468190317702,25.990097407682644,26.060435988530468,2369405
2018-01-24,26.017454147338867,26.290992182270614,25.95883756311808,26.07606908844186,2864197
2018-01-25,26.10342025756836,26.400407205928442,25.943204781852458,25.962744737314253,2974674
2018-01-26,26.27927017211914,26.435578324798506,26.087792726164864,26.15422397859921,2128815
2018-01-29,26.49028205871582,26.513729347670512,26.13468182178542,26.158129110740113,2666629
2018-01-30,25.51726722717285,26.228467747098918,25.130405008657124,25.962746028754317,7430619
2018-01-31,25.6813907623291,25.740005700164303,25.446927724752896,25.525082618317533,4685013
2018-02-01,25.611051559448242,26.017452066789307,25.556343956836724,25.83378930369851,4017918
2018-02-02,24.99754524230957,25.454746065997554,24.915483008300654,25.446929754458793,4460684
2018-02-05,24.52861976623535,24.79434477152709,24.501266784766816,24.77480481504101,4488764
2018-02-06,23.79787826538086,24.21209342000394,23.551693244150957,23.563416888105863,8243169
2018-02-07,24.071420669555664,24.21991250880373,23.868219580986974,24.024526088356403,5814458
2018-02-08,23.637666702270508,23.895573766923413,23.582957450192403,23.860404472369122,6806635
2018-02-09,23.157020568847656,23.37975834225936,22.85612625041389,23.14529692278256,8637157
2018-02-12,23.637666702270508,23.91120474707175,23.52825148435001,23.598590073458595,5961100
2018-02-13,23.454002380371094,23.668927110983226,23.454002380371094,23.668927110983226,3308932
2018-02-14,23.99717140197754,24.083140960793834,23.42273911298043,23.60640187507995,4327573
2018-02-15,24.28243637084961,24.372313275710795,23.989360007251186,24.07923691211237,3494382
2018-02-16,24.63412857055664,24.708376135889328,24.36449786419424,24.3918524898091,3829195
2018-02-19,24.28243637084961,24.6849295971258,24.243359741452203,24.630221987345855,2978770
2018-02-20,24.403573989868164,24.4895435560216,24.192558230160035,24.196467207394395,4158046
2018-02-21,24.512990951538086,24.552067579106055,24.149574371673236,24.149574371673236,2439639
2018-02-22,24.712284088134766,24.786530012206494,24.317605532654007,24.391853099843605,3102698
2018-02-23,24.618494033813477,24.81387878973217,24.60286469928346,24.81387878973217,2526645
2018-02-26,24.83732795715332,24.927204853089666,24.669296167065117,24.727912748458436,2647614
2018-02-27,24.80215835571289,24.95455916506679,24.731819773413815,24.95455916506679,2613027
2018-02-28,24.641944885253906,24.794345707018177,24.53643700321353,24.555975317319024,3019136
2018-03-01,24.501266479492188,24.68883494273811,24.45046620812041,24.485635500368737,5889291
2018-03-02,24.12612533569336,24.399664995120737,24.087048710951642,24.22772587451597,6030465
2018-03-05,24.30978775024414,24.372310020305328,24.016709782674216,24.016709782674216,4900164
2018-03-06,24.368404388427734,24.70055900337366,24.368404388427734,24.618496772374524,3165704
2018-03-07,24.52471160888672,24.575511879186074,24.180833361665766,24.24726461075859,3346739
2018-03-08,24.880311965942383,24.93111223646241,24.46609513391034,24.51689704754809,2508782
2018-03-09,24.89594268798828,25.013174206680397,24.82951308240986,24.88031170928815,2786993
2018-03-12,24.970190048217773,25.095236241931104,24.911575107041532,25.032713966633338,1809064
2018-03-13,24.63412857055664,25.048345430269553,24.536437000041786,24.98582151064578,3237712
2018-03-14,24.606775283813477,24.841236693268005,24.528620385250093,24.61849728625963,2361305
2018-03-15,24.813880920410156,24.84514287838972,24.536435561915294,24.649758105694044,2223604
2018-03-16,25.6774845123291,25.6774845123291,24.696651647734463,24.755266588043916,8400767
2018-03-19,25.34923553466797,25.673573816364854,25.239820329501622,25.568065945000665,4125949
2018-03-20,25.454744338989258,25.458651672934625,25.20855929678307,25.446928027980803,2927517
2018-03-21,25.525083541870117,25.525083541870117,25.290620495810533,25.454744956675793,3046566
2018-03-22,25.009267807006836,25.3961300257126,24.80215938539071,25.317975129292478,4072637
2018-03-23,24.11440658569336,24.80997618648564,24.036253325671854,24.747453907092012,3640354
2018-03-26,23.754898071289062,24.33714345151104,23.618128228253802,24.161298623045788,3167449
2018-03-27,24.036252975463867,24.27071439523019,23.969821719542747,24.176928512829356,3129056
2018-03-28,24.14175796508789,24.227727531269093,23.469634058345182,23.68064981812146,3393225
2018-03-29,24.35668182373047,24.47391170174446,24.071420153531594,24.231635634644903,2675971
2018-04-03,24.004989624023438,24.24335836430131,23.81741951320583,24.15738879863982,3046593
2018-04-04,23.817419052124023,24.145664685803087,23.5243410677298,24.008896493329022,3211018
2018-04-05,24.638036727905273,24.681020688877716,24.219912547910713,24.219912547910713,2828023
2018-04-06,24.669296264648438,24.806066097616913,24.43483486750085,24.43483486750085,2396633
2018-04-09,24.74744987487793,24.837326766505775,24.571603425363097,24.73572623053773,1896797
2018-04-10,25.142127990722656,25.17729728238734,24.7708967612752,24.93892690860773,2688892
2018-04-11,24.79825210571289,25.134314053261747,24.79043579449486,25.017082529933443,2670246
2018-04-12,25.10305404663086,25.224192913429015,24.735730111882425,24.786530387837644,3015054
2018-04-13,25.083513259887695,25.46646649431385,24.9858200519584,25.14603553274355,2647955
2018-04-16,24.89594268798828,25.23591359926011,24.856866062796808,25.067881810571997,2024992
2018-04-17,25.181203842163086,25.396128562597923,25.06397232584569,25.189020152913667,3485349
2018-04-18,25.779083251953125,25.82206721262035,25.216374570533386,25.364868052084574,3477824
2018-04-19,25.759544372558594,25.8416066011682,25.630590850272984,25.74391339362735,2441560
2018-04-20,25.736099243164062,25.896314726533415,25.552438112485316,25.837699786701045,4222177
2018-04-23,27.15850067138672,27.24056125474569,26.431667564005355,26.509822456630186,6828594
2018-04-24,27.264007568359375,27.295269526174557,27.05299181778348,27.162408670136617,4412384
2018-04-25,27.103792190551758,27.29526962899388,26.8888691052188,27.11160850159386,3514191
2018-04-26,27.3577938079834,27.490654665799653,27.11551609634948,27.314808204632737,3944422
2018-04-27,27.592256546020508,27.63524050833705,27.373426114012986,27.482841330016747,2828803
2018-04-30,27.518007278442383,27.82280559802701,27.201483671480098,27.658684437092287,4542796
2018-05-02,28.131515502929688,28.15496279225438,27.467207953377844,27.541453868964776,3938758
2018-05-03,28.006471633911133,28.151056134710288,27.87751646888034,28.026008303621587,3249313
2018-05-04,28.135425567626953,28.30736470481407,27.951764427757425,28.049457642151236,3769544
2018-05-07,28.19936752319336,28.411182949508447,28.095459558995042,28.3951984015251,2588484
2018-05-08,28.355234146118164,28.363226420243855,27.943593378034215,28.199367996053773,2585121
2018-05-09,28.191373825073242,28.271303282797472,27.951583771439328,28.267307146003507,3167055
2018-05-10,28.39120101928711,28.395197156107674,28.11943682810884,28.155405420416404,2820353
2018-05-11,28.091461181640625,28.391200000265822,27.823694817354866,28.347239135894974,2548764
2018-05-14,28.163400650024414,28.255320203366605,27.987553817343134,28.231340020434686,1526038
2018-05-15,28.231340408325195,28.267309002755958,28.067485345319866,28.151410945350758,2222480
2018-05-16,28.770870208740234,28.770870208740234,28.10745094037783,28.10745094037783,2799407
2018-05-17,29.106578826904297,29.106578826904297,28.543069719821684,28.670959550989235,3483858
2018-05-18,29.25444984436035,29.410312637956316,29.098583689841615,29.098583689841615,4876907
2018-05-21,29.362354278564453,29.59814652668702,29.32238618678924,29.354358643655843,1661059
2018-05-22,29.25444984436035,29.342371584100956,29.050626682794267,29.342371584100956,2653129
2018-05-23,28.806838989257812,29.234466001254884,28.702929339162214,29.162528809721223,3210069
2018-05-24,28.682947158813477,29.226472204204256,28.62699451901441,28.786856803495592,3057956
2018-05-25,29.038637161254883,29.162527491775958,28.770869093245974,28.858794190548394,3018347
2018-05-28,28.642982482910156,29.258444717268322,28.622998436965663,29.214483849297586,1528308
2018-05-29,28.50310516357422,28.73889741997465,28.291289729973517,28.455144796129286,3559739
2018-05-30,28.523086547851562,28.63499183401546,28.347243065989026,28.615007786936815,3206465
2018-05-31,27.99155044555664,28.6429829653094,27.99155044555664,28.5230854094684,7308103
2018-06-01,28.355234146118164,28.674955359449953,28.023522841136494,28.303277642455807,4076254
2018-06-04,28.93073272705078,28.946717275892865,28.630992187956466,28.738897975408946,2746792
2018-06-05,28.802841186523438,29.242456584714347,28.802841186523438,29.162527123392838,4020692
2018-06-06,28.982685089111328,29.04663000459861,28.650975461289764,28.934728082957218,3109045
2018-06-07,28.890764236450195,29.186505238946705,28.826819327553014,29.10257628567327,2269327
2018-06-08,28.77886199951172,29.00266920424736,28.443156233792333,28.646979392044845,2789503
2018-06-11,29.158531188964844,29.186507508898487,28.894762620402584,28.950711899347247,2771220
2018-06-12,29.1225643157959,29.250454151093408,28.93872519824785,29.214485555031334,2366215
2018-06-13,29.17051887512207,29.28242415207595,29.094585552133754,29.114569597567673,2735680
2018-06-14,29.5382022857666,29.5941515668166,28.89875984484571,28.958708623970402,4609407
2018-06-15,29.118568420410156,29.670085777635077,29.078603686778454,29.53420702765643,4688555
2018-06-18,29.018651962280273,29.166522469994764,28.83481286185354,29.090589147704755,2704257
2018-06-19,28.607013702392578,28.770868762193842,28.431166870733765,28.75488421428059,3713492
2018-06-20,28.814830780029297,28.8907674684161,28.718916766876138,28.77486604772836,3286272
2018-06-21,28.722911834716797,29.106577955814533,28.62699446421171,28.974691991485365,3073404
2018-06-22,28.93073272705078,28.93073272705078,28.6749564191178,28.766874296805398,2824075
2018-06-25,28.26730728149414,28.96270230542648,28.26730728149414,28.714918296555727,2943872
2018-06-26,28.607013702392578,28.658966844033255,28.3832098660714,28.46713546446119,3259789
2018-06-27,28.87078094482422,29.062612315595036,28.48311870556517,28.53107906894971,4210761
2018-06-28,28.551061630249023,28.85479829494047,28.267309011768894,28.37521479509559,3214778
2018-06-29,29.114572525024414,29.286423233714476,28.87078462301506,28.87078462301506,4468969
2018-07-02,28.998672485351562,29.242457009833988,28.726908279800462,28.854798108512192,2867525
2018-07-03,29.57417106628418,29.809963325262306,29.274430529706148,29.4742575540915,3111418
2018-07-04,29.29041862487793,29.518218610945112,29.070607552292525,29.294414762080216,2236985
2018-07-05,29.330379486083984,29.614132077372194,29.158528804456676,29.354356306132665,2794091
2018-07-06,29.586158752441406,29.654099804629784,29.382335595876278,29.614135072917097,3205800
2018-07-09,29.797971725463867,29.857920498549742,29.694062087212142,29.754010860298017,2462475
2018-07-10,29.893888473510742,29.96582566344856,29.781986551487773,29.88190006216201,2207537
2018-07-11,29.4902400970459,29.714043929271273,29.362353633312487,29.714043929271273,3606988
2018-07-12,29.686073303222656,29.73403031077511,29.418305222157997,29.61813224865171,2783634
2018-07-13,29.90987777709961,29.953838648350168,29.722042519266942,29.73403093117449,2953569
2018-07-16,29.742023468017578,30.0297722437189,29.618133127778577,29.96982346180682,2054107
2018-07-17,29.81395721435547,29.86191757870832,29.57017269940566,29.730031618121767,2392911
2018-07-18,29.941844940185547,30.01777825734767,29.690064808202933,29.793974442456964,2837541
2018-07-19,29.610139846801758,29.937853345666145,29.5461949297251,29.897888612723932,2746377
2018-07-20,29.314395904541016,29.654101181252933,29.09858432672033,29.518219070568165,4706832
2018-07-23,28.79085350036621,29.04263366251296,27.90362872724098,28.734900859479072,5438601
2018-07-24,29.338375091552734,29.502233518440775,28.806838439602174,28.982685277876147,3468554
2018-07-25,29.654096603393555,29.686069057496734,29.146540196234945,29.370344014034874,3295600
2018-07-26,30.56130599975586,30.56130599975586,29.726036074847347,29.813957809712416,4921593
2018-07-27,30.48137855529785,30.705182405144313,30.277555391550464,30.52533942563862,3301328
2018-07-30,30.053752899169922,30.3734741395015,30.05375289916992,30.3734741395015,2590688
2018-07-31,30.00579071044922,30.153664589915774,29.86591582714454,30.105704222172065,2875921
2018-08-01,30.0137882232666,30.185638936432756,29.917870842701618,29.941851028073607,2842253
2018-08-02,30.121692657470703,30.15366511621697,29.805967568158774,29.857924073967517,2448428
2018-08-03,30.20162010192871,30.22959642157408,30.03376554497908,30.12169064087559,2603869
2018-08-06,30.37346839904785,30.585280445847616,30.19762158205362,30.20161771869868,1801524
2018-08-07,30.63324546813965,30.992931430142786,30.49336722059145,30.549316503057028,2256849
2018-08-08,30.553314208984375,30.713173133420565,30.481377020803563,30.57329489407758,1551755
2018-08-09,30.47738265991211,30.541324216859316,30.3454966869205,30.445410200977086,1310252
2018-08-10,30.165653228759766,30.641237246164035,30.085723763148135,30.33350779528242,2581082
2018-08-13,29.977815628051758,30.169647002677557,29.730031615327068,30.017780357727027,2127414
2018-08-14,30.089717864990234,30.42142747748676,30.033765226293205,30.13367873201073,2130948
2018-08-15,29.510225296020508,30.285546465305515,29.418304060840608,30.10570349292978,2918669
2018-08-16,29.81795310974121,29.881898021078783,29.44627877409062,29.46626281922954,2221931
2018-08-17,29.889892578125,29.97382154101303,29.714045738974566,29.829947159973834,1964199
2018-08-20,29.90987777709961,30.069736712891782,29.813960399070577,29.90987777709961,1162594
2018-08-21,29.785980224609375,29.961827047791044,29.71803917740811,29.90587777186923,2272338
2018-08-22,30.113698959350586,30.24558156440585,29.76600142773024,29.77399370180826,1930160
2018-08-23,30.317520141601562,30.537327854350952,30.093716291630123,30.141673299217487,2294246
2018-08-24,30.341501235961914,30.473387211936647,30.20561912264527,30.329509463013267,1394618
2018-08-27,30.56130599975586,30.56130599975586,30.281549525493677,30.453400219190954,1348224
2018-08-28,30.881027221679688,31.012909824050684,30.61325915813485,30.737152847513084,2686939
2018-08-29,31.1927547454834,31.244711251032573,30.865041246124886,30.956962484676534,2645828
2018-08-30,31.16877555847168,31.212736425348233,30.916995407004535,31.17277169537659,2050799
2018-08-31,30.681196212768555,31.116815415497058,30.67720007633128,31.11281927905979,737642
2018-09-03,30.649229049682617,30.813087476499643,30.501358532295967,30.65322518680953,1132024
2018-09-04,30.357484817504883,30.86903743388157,30.069736050677648,30.75313937189233,2142053
2018-09-05,29.777986526489258,30.44140905869933,29.76999425330026,30.285542926902483,2556007
2018-09-06,29.690067291259766,29.977816037590774,29.610137830817276,29.62612237853675,2374276
2018-09-07,30.165653228759766,30.18963341281237,29.66209289011459,29.78598322572034,3135771
2018-09-10,30.317520141601562,30.40944138047705,29.969822594055458,30.23759067531502,1986637
2018-09-11,30.57329750061035,30.625254008127524,30.41743469990469,30.56930136325102,2171270
2018-09-12,31.188758850097656,31.236719218810723,30.62525308556313,30.701186414948857,2427150
2018-09-13,31.412565231323242,31.83619273760155,31.244710667111594,31.83619273760155,3146423
2018-09-14,31.444530487060547,31.560431893458002,31.23671457690327,31.468510667853526,2066709
2018-09-17,31.16877555847168,31.684324272120694,31.152787649929493,31.544446036758664,2984807
2018-09-18,31.136804580688477,31.40057315539411,30.8610442337762,31.168777038368358,2055982
2018-09-19,31.180763244628906,31.37659411395418,30.960955554431333,31.128810105149785,2111878
2018-09-20,31.412565231323242,31.456526100712114,30.98094208985563,31.088847875222534,2346582
2018-09-21,31.252702713012695,31.648357256466934,31.252702713012695,31.448530235726416,5629577
2018-09-24,31.048877716064453,31.208739995372362,30.877030387076903,31.08484966971593,2148205
2018-09-25,31.600399017333984,31.66834006729798,31.080850800233616,31.080850800233616,1775673
2018-09-26,31.724294662475586,31.80422413668023,31.54445166505356,31.708310112003915,2532793
2018-09-27,31.748266220092773,31.86416426228134,31.49248995560268,31.65234886056315,2178307
2018-09-28,31.360607147216797,31.980065507362454,31.30865400617806,31.728285354187665,2995124
2018-10-01,31.712303161621094,31.788236490813777,31.380593523326,31.4405389426807,2100906
2018-10-02,30.557310104370117,31.252701797644928,30.48537291675815,31.156784427188104,4315082
2018-10-03,30.701183319091797,30.9010069655036,30.361478078807995,30.569297359814264,2703897
2018-10-04,29.91387367248535,30.67321033320309,29.853924891586658,30.62125718776765,3201448
2018-10-05,29.562179565429688,29.993802715581687,29.406316770404626,29.893889202471062,2804979
2018-10-08,29.046628952026367,29.40231875049709,28.99867194761009,29.342369974284804,2751794
2018-10-09,29.09058952331543,29.21048707451933,28.61100940126749,29.042632519387404,2684451
2018-10-10,28.599021911621094,29.186507832120505,28.57903786546929,29.138547465725235,3708095
2018-10-11,28.067485809326172,28.499108949630852,27.907625200273177,28.283297379478512,4074074
2018-10-12,28.135427474975586,28.57104676188951,28.06348860289679,28.36722359866595,3445736
2018-10-15,27.867656707763672,28.179385628358762,27.69580770016906,28.091462215918703,3346866
2018-10-16,28.4951114654541,28.515092150122143,27.74376714256186,27.839682831274875,3324619
2018-10-17,28.65097427368164,28.894762153294998,28.467135169968024,28.531080082804735,3727754
2018-10-18,28.415180206298828,28.882771945232843,28.36722319953626,28.774866159324993,3642901
2018-10-19,27.771743774414062,28.611011572376608,27.635861665230436,28.575042976470517,6780745
2018-10-22,25.357852935791016,26.488863937415758,25.018147668942824,25.4977294992174,11606941
2018-10-23,25.11006736755371,25.63760617220883,24.654465749008892,25.481741708816088,7364200
2018-10-24,25.038131713867188,25.46575703933631,24.89425565237958,25.309894246865476,6487367
2018-10-25,25.513713836669922,25.60962952342904,24.64247534074972,24.894253808434744,4877005
2018-10-26,25.58165740966797,25.58165740966797,24.930226541863906,25.38582819950981,5403497
2018-10-29,25.593643188476562,25.921356657288555,25.217971036255047,25.217971036255047,3575761
2018-10-30,25.513713836669922,25.677570571761485,24.978181084637253,25.58165488500237,5056385
2018-10-31,26.313016891479492,26.560800919197135,25.63760754162363,25.697554639763823,5381924
2018-11-01,26.680696487426758,26.732649630270704,26.249073352701014,26.313016587218897,3658828
2018-11-02,26.936473846435547,27.507973564360874,26.936473846435547,27.36410086091857,4414810
2018-11-05,26.764623641967773,27.020399955814785,26.764623641967773,27.00041926930019,3420159
2018-11-06,26.692684173583984,26.976436785289355,26.64472716911357,26.96844451136472,3574604
2018-11-07,27.400066375732422,27.41605092284744,26.74463776695158,26.74463776695158,4152644
2018-11-08,26.95645523071289,27.479997921899415,26.86853181259116,27.396070640860184,3739163
2018-11-09,26.860538482666016,26.944465765657156,26.49286025329793,26.780609017311697,2538590
2018-11-12,26.768617630004883,27.144289796006653,26.692684305500375,27.07235428894552,2783439
2018-11-13,26.900503158569336,26.99242270997519,26.632736778186512,26.860536748011825,2527895
2018-11-14,26.65671730041504,26.984430800779013,26.49685668745328,26.57678783416486,3281932
2018-11-15,26.400938034057617,26.836557273332,26.117185435828905,26.752631679264116,2678557
2018-11-16,26.384952545166016,26.720659972219497,26.169140987873337,26.516838506041275,3938108
2018-11-19,26.149160385131836,26.704675543797496,26.133175836517076,26.512842475345206,3055472
2018-11-20,25.62162208557129,26.069231467719757,25.29390858378123,25.989300320660345,3891816
2018-11-21,26.161148071289062,26.161148071289062,25.665580056885062,25.709542602917015,3313986
2018-11-22,26.624744415283203,26.688687647131015,26.06922929132782,26.06922929132782,3369390
